X,Y,LAST_YEAR,AADT_ALLVE
2494210.515,2410158.867,2003,16000
2497761.351,2408780.536,2020,28000
2498701.89,2413258.779,,
2498441.889,2413814.354,,
2500215.317,2417308.433,2020,
2484747.304,2412474.973,2020,
2487721.839,2410079.522,2000,4800
2519349.615,2390605.31,,
2493583.136,2433698.56,2004,9100
2646090.188,2368598.379,,
2511898.055,2374333.809,,
2460525.519,2452679.367,,
2490341.553,2420773.887,2005,5600
2511200.795,2360957.131,2018,150
2481678.81,2414484.856,2009,24000
2511514.463,2374542.869,2007,8300
2511660.464,2409092.344,2007,18000
2672054.559,2561237.013,2014,100
2574481.613,2311204.941,2013,550
2506016.844,2423749.605,,
2484075.267,2418472.367,,
2514740.815,2392970.134,2020,
2515795.269,2411576.088,2020,10000
2617955.871,2570263.894,1994,4100
2865405.537,2428804.623,,
2236207.119,2556020.419,2003,1300
2236476.903,2809178.682,2007,4100
2515858.383,2399814.443,,
2434080.464,2526733.955,,
2440716.842,2367227.872,,
2376741.824,2350412.749,2013,4200
2512181.967,2408988.193,2020,14000
2500979.737,2422895.469,2020,11000
2750344.046,2447136.708,,
2495383.233,2408354.22,,
2492862.711,2407580.161,,
2502114.514,2404361.115,,
2506107.293,2424562.761,2020,32000
2520738.431,2542538.261,1992,850
2453585.905,2429944.664,2005,880
2286470.237,2500619.615,,
2438338.665,2620884.161,2000,340
2434081.086,2526734.369,,
2655987.245,2370871.714,,
2396993.979,2510554.95,2013,740
2491851.089,2410541.57,1996,18000
2485171.222,2412894.447,1990,1500
2511160.425,2398499.373,2020,23000
2512617.543,2400294.979,2005,26000
2478250.388,2413275.688,,
2503497.461,2406254.412,,
2515057.252,2406371.475,,
2521003.575,2410138.413,,
2485847.167,2420128.377,2013,54000
2627770.983,2362646.131,1995,4400
2498348.041,2403767.317,,
2582800.455,2382244.754,2013,1100
2500422.488,2423826.739,2006,6500
2474473.326,2407152.941,,
2437199.85,2528393.437,2015,8400
2437199.605,2528393.035,2015,8300
2459680.493,2362501.248,2016,6500
2449094.174,2370504.313,,
2494319.761,2412475.544,2017,
2494335.628,2412473.418,2017,
2523120.947,2382992.79,2016,5400
2513482.062,2378498.399,,
2742012.539,2406004.121,,
2507077.163,2419546.665,,
2627499.73,2362416.215,,
2489937.624,2406085.481,2017,13000
2471405.154,2402655.228,2017,16000
2513906.922,2377555.353,,
2444715.221,2370412.787,,
2485974.671,2420014.995,2013,54000
2496986.371,2408267.747,,
2502162.69,2403505.377,2020,5400
2527540.676,2410912.815,1994,11000
2232258.36,2558620.121,2003,1300
2398395.805,2439154.129,,
2563009.374,2452443.381,1994,250
2476905.899,2403103.251,2005,18000
2503690.768,2476965.081,2013,2100
2485847.167,2420128.377,,
2536434.542,2365225.691,2018,8400
2494753.613,2436055.114,,
2389431.139,2436833.569,2013,1200
2315434.598,2468493.441,2014,3100
2495344.621,2580241.731,2013,560
2510325.852,2382775.31,2011,12000
2503827.323,2399635.475,2020,22000
2519844.563,2375548.992,2014,6600
2256284.165,2660690.205,2006,30
2516080.101,2404921.439,,
2680806.33,2384359.023,2019,3200
2499716.18,2417071.43,2018,21000
2524851.869,2376980.477,2004,12000
2563220.41,2322174.647,2014,400
2499597.04,2401936.747,,
2528919.088,2415555.448,,
2573859.032,2376740.707,2015,2800
2506819.532,2392562.637,,
2503475.796,2403762.2,,
2465983.225,2369187.486,2014,1900
2511981.678,2392382.126,,
2522053.454,2380209.456,2014,13000
2452704.113,2423739.551,2014,6500
2450632.487,2426384.159,2005,6500
2292125.249,2552412.588,,
2618305.806,2570315.268,2012,6600
2506849.887,2401548.408,2020,36000
2490925.161,2411094.346,,
2593163.282,2365903.629,,
2375828.013,2409194.772,1993,330
2513128.005,2398168.503,2011,26000
2502254.814,2403940.904,2013,36000
2496301.237,2423237.809,1999,18000
2504032.598,2416650.569,,
2430370.02,2493491.411,,
2497949.2,2428210.618,2004,14000
2512660.802,2389717.147,2005,27000
2486762.023,2418287.311,1997,15000
2494030.976,2410808.24,,
2704561.889,2398532.44,,
2288044.848,2559993.36,2016,170
2551559.512,2320641.614,,
2399619.906,2436887.725,,
2397150.45,2439353.215,,
2539861.682,2333472.675,,
2516117.082,2381152.643,,
2560214.531,2620053.944,1997,1900
2435262.517,2526959.627,2006,6900
2499516.873,2407531.463,2019,18000
2507391.554,2413447.897,,
2516398.942,2392385.81,,
2438730.381,2526482.756,1993,3200
2347787.796,2549256.258,2014,130
2505848.176,2401247.044,2011,8700
2482074.406,2419207.883,2013,20000
2444555.414,2478923.854,,
2502689.752,2411824.837,,
2507776.998,2394067.624,2005,15000
2503282.593,2410119.35,2004,4200
2491633.435,2429226.318,2006,12000
2519586.88,2389082.382,,
2490673.497,2410822.723,,
2509792.876,2369222.441,2003,2900
2522991.052,2333791.176,2017,1600
2486449.943,2413552.901,2020,27000
2379594.951,2351814.704,2017,4200
2490231.985,2420984.639,2008,6200
2491817.288,2423011.693,2012,71000
2524133.02,2388216.507,2020,24000
2514542.598,2371016.071,,
2567396.419,2350661.409,2016,390
2493399.328,2410292.012,2017,18000
2492530.298,2407799.974,2018,5500
2513312.888,2379038.176,,
2514714.572,2371566.33,,
2318316.715,2568398.203,2016,470
2318312.018,2568387.89,2016,480
2489647.404,2430276.281,,
2489647.404,2430276.281,,
2742021.339,2406003.846,,
2514774.847,2375982.991,,
2513258.584,2379186.977,,
2446818.4,2408506.699,,
2464263.101,2394609.953,,
2530409.055,2571462.265,1997,1300
2579261.078,2372053.226,,
2526725.015,2386246.118,2019,24000
2332471.042,2387867.277,,
2460790.62,2462304.063,2002,210
2498304.197,2403482.043,2020,4100
2491498.099,2414510.605,2020,18000
2456660.462,2458582.894,,
2445178.231,2478903.297,,
2497025.296,2410256.297,2019,
2522674.374,2380285.657,,
2506083.843,2391040.855,2006,8200
2519162.036,2431853.472,,
2518448.925,2564720.666,,
2502848.386,2409649.29,,
2489583.659,2408759.931,2017,22000
2504171.334,2438878.284,2017,4100
2492320.436,2423006.32,,
2492280.868,2410410.655,2011,19000
2400204.07,2436213.879,2015,5500
2385707.028,2476463.224,2006,500
2487779.44,2485712.076,2003,1100
2394401.415,2438183.467,,
2593741.701,2307226.973,2016,250
2455199.576,2358114.399,2015,3000
2533579.598,2419994.949,2011,5400
2497861.173,2411993.888,,
2504431.557,2419371.276,2007,13000
2518247.968,2383203.478,2003,7400
2501700.07,2412355.654,2005,970
2604052.213,2367083.895,,
2522235.853,2384081.915,,
2543772.986,2374540.126,,
2514107.724,2334025.996,2016,490
2343444.583,2541723.935,,
2511321.44,2409143.7,,
2570113.715,2542283.546,2015,5000
2503607.489,2477803.376,,
2869535.308,2436398.582,,
2505083.112,2405044.555,2011,97000
2455370.052,2399925.027,,
2497858.606,2411974.741,2020,10000
2506990.001,2422091.496,1990,21000
2865405.537,2428804.623,,
2434825.943,2525931.885,2003,9400
2524056.817,2388804.68,2008,5900
2546297.951,2412767.673,2001,1200
2489335.073,2427966.071,,
2519964.268,2542593.9,2003,1100
2514138.858,2399294.773,2017,35000
2514053.22,2369095.302,2020,34000
2435460.097,2350645.561,,
2719582.524,2505878.525,,
2719752.884,2521845.414,,
2244894.053,2675762.08,2016,70
2673273.503,2391106.053,,
2673613.091,2390907.533,,
2297682.424,2751340.966,,
2298134.495,2750021.361,,
2514614.386,2376143.98,,
2484780.735,2407896.523,2017,16000
2596960.719,2398415.521,,
2504236.591,2428229.48,,
2252848.585,2744808.555,,
2515146.739,2375356.402,,
2501122.518,2423778.068,,
2235007.312,2556772.036,2016,180
2199805.547,2568659.438,2016,2600
2234838.664,2556676.395,2016,190
2199799.201,2568660.032,2016,2200
2446098.908,2371500.372,,
2523688.353,2376613.839,2016,17000
2529940.875,2383863.043,2016,33000
2228695.472,2591197.051,2016,130
2400080.796,2436829.519,,
2437029.396,2468491.801,,
2582504.494,2335994.854,,
2516517.023,2387475.069,,
2504493.928,2414345.715,,
2507395.889,2413644.626,2017,14000
2522658.106,2401313.834,2017,7900
2509689.619,2412585.721,2017,11000
2205003.286,2492304.251,2016,70
2527481.825,2413398.294,,
2250957.694,2525438.246,2016,3200
2646599.109,2385289.999,,
2514142.857,2377049.88,,
2506474.463,2418094.606,,
2491099.276,2409099.073,2017,8800
2484749.849,2412214.219,,
2512654.716,2424092.69,,
2512654.716,2424092.69,,
2509534.214,2401710.94,2017,14000
2502996.578,2417793.019,2017,14000
2513345.651,2378919.245,,
2305026.552,2663197.411,2016,520
2319346.106,2568531.245,2016,370
2620917.724,2362319.792,,
2620389.712,2362083.353,,
2489731.345,2418604.457,,
2365033.722,2349497.194,,
2566776.338,2350743.525,2016,710
2469552.842,2399817.327,,
2510936.705,2362972.445,2017,1700
2469552.842,2399817.327,,
2506558.241,2417910.086,2015,24000
2492879.108,2408037.348,,
2495478.485,2408269.906,,
2483400.663,2415612.575,,
2483400.663,2415612.575,,
2515303.119,2392881.866,2020,14000
2816109.862,2405450.628,2017,160
2469552.842,2399817.327,,
2492779.532,2408005.475,,
2516318.988,2391875.177,,
2376591.133,2343638.92,,
2376577.108,2343614.031,,
2494929.789,2408363.102,,
2628954.85,2371420.793,,
2470408.194,2400173.318,,
2494955.574,2408359.804,,
2490357.718,2421210.354,,
2496347.451,2416240.166,,
2491268.757,2418380.854,,
2491375.461,2418374.648,,
2734250.235,2396890.475,,
2430421.487,2510171.464,,
2494908.948,2408365.636,,
2627208.441,2361918.584,,
2585436.536,2335018.683,,
2490204.672,2411740.624,2017,10000
2490204.672,2411740.624,2017,10000
2498916.3,2408446.745,2020,68000
2331960.958,2509102.882,2016,120
2472189.819,2403230.891,,
2488101.136,2412979.767,2017,7500
2518599.624,2409829.203,,
2516299.608,2415057.721,,
2528359.894,2411745.01,,
2524175.079,2413290.779,,
2518599.624,2409829.203,,
2520493.228,2401441.499,2017,25000
2512696.034,2420229.731,,
2510485.572,2411722.681,2017,11000
2396407.585,2311491.171,,
2646310.318,2383681.98,2016,
2723804.932,2513906.825,,
2731241.344,2488162.342,,
2719210.49,2506480.849,,
2720600.436,2501068.417,,
2518484.979,2410427.373,2020,48000
2604645.523,2349821.312,,
2620917.724,2362319.792,,
2483518.125,2421930.048,2017,
2566776.338,2350743.525,2016,740
2616730.635,2382061.458,,
2596628.218,2402609.546,,
2631726.6,2365028.551,,
2631720.333,2365026.79,,
2588633.71,2399965.036,,
2503876.143,2415422.367,,
2459641.551,2368497.504,2015,9700
2493649.314,2408204.22,,
2463261.572,2369608.406,,
2380410.858,2357256.684,,
2503474.667,2399692.087,,
2503475.524,2399691.947,2020,17000
2478383.846,2595337.231,,
2495525.202,2408257.913,,
2473822.699,2399880.589,,
2582863.391,2335211.601,,
2495370.237,2408295.535,,
2514864.831,2393290.917,,
2514864.316,2393287.668,,
2503318.284,2415954.273,2017,8400
2503316.156,2415938.665,2017,7500
2489609.944,2404874.079,,
2491172.629,2418444.102,,
2484459.935,2408345.013,,
2494579.619,2408374.273,,
2493890.032,2408560.201,,
2734015.929,2397016.609,,
2442549.653,2368198.96,,
2496782.283,2417767.213,2020,20000
2495095.612,2408342.581,,
2496840.7,2408222.56,,
2733816.245,2397332.23,,
2502189.3,2413292.18,,
2519499.705,2542487.704,2016,1100
2559156.387,2507274.512,,
2518776.535,2410027.251,2020,15000
2518163.81,2395707.62,2020,22000
2559156.387,2507274.512,,
2687093.431,2581611.326,,
2523539.942,2411190.421,2017,20000
2487285.102,2419349.224,2017,28000
2588789.848,2511267.155,,
2588789.848,2511267.155,,
2518845.132,2409981.308,2020,31000
2716725.773,2539440.035,,
2717081.272,2543765.846,,
2489720.845,2418557.771,,
2381972.031,2385467.958,,
2442289.589,2366388.826,,
2519110.28,2408911.031,2020,35000
2592979.018,2401181.613,,
2596851.72,2398795.28,,
2478897.878,2403670.908,2017,
2513517.839,2425270.105,,
2520312.274,2392980.011,,
2428831.983,2342756.374,,
2487501.367,2425081.748,,
2418796.392,2406107.652,2017,2300
2417023.842,2377346.422,2017,1400
2515226.428,2374147.387,,
2491355.892,2424434.614,,
2491355.892,2424434.614,,
2819663.865,2450937.656,,
2616679.152,2360481.994,,
2604214.798,2349459.644,,
2491027.261,2418422.062,,
2629489.306,2367340.88,,
2568015.608,2337047.123,,
2483466.627,2408459.343,,
2522303.503,2380169.437,2015,11000
2496646.213,2416196.053,2019,
2520922.514,2385120.934,2017,20000
2733958.131,2397071.401,,
2733958.131,2397071.401,,
2571961.033,2340740.004,2015,4000
2523787.69,2387006.776,,
2700134.416,2395370.364,,
2439607.378,2371636.062,,
2439607.456,2371647.161,,
2522364.774,2380159.631,2015,11000
2474431.102,2401782.683,,
2502094.677,2547935.572,,
2572166.895,2340392.936,2015,2900
2572168.023,2340392.259,2015,3000
2632067.291,2365125.999,2019,11000
2630016.511,2364459.11,,
2510817.168,2396891.728,,
2506236.397,2425421.705,2015,27000
2506213.513,2425262.996,2015,28000
2656856.212,2370798.822,,
2656855.21,2370793.293,,
2441900.448,2373747.547,,
2441859.84,2373472.532,,
2489253.203,2418781.138,,
2441145.663,2375743.2,2017,3600
2492540.554,2423070.082,2017,27000
2484780.735,2407896.523,2017,17000
2620899.795,2392521.504,,
2597109.124,2403380.84,,
2351660.826,2580132.855,2016,1300
2351660.696,2580129.485,2016,1300
2588655.134,2399920.813,,
2620899.795,2392521.504,,
2596630.736,2402576.239,,
2815136.988,2442462.893,,
2610633.568,2372748.435,,
2588655.134,2399920.813,,
2520303.504,2392987.801,,
2508266.706,2401203.863,,
2240052.994,2413429.643,2017,2700
2277753.81,2479307.881,2016,30
2434145.161,2525184.321,,
2417112.14,2377365.584,,
2604214.798,2349459.644,,
2616679.152,2360481.994,,
2370714.334,2358344.168,,
2477241.788,2460955.191,,
2477241.788,2460955.191,,
2628478.779,2363205.607,,
2439705.154,2369980.267,,
2601935.425,2363658.507,,
2585522.171,2335035.97,,
2435134.692,2349990.301,,
2428831.983,2342756.374,,
2469650.583,2399606.902,2017,17000
2489785.903,2410721.452,2017,12000
2513285.473,2379123.58,,
2512036.558,2417546.654,2017,33000
2521796.243,2409951.091,,
2502904.016,2419945.128,2017,20000
2521796.243,2409951.091,,
2518987.484,2423050.773,,
2506271.689,2415925.242,,
2503447.529,2413968.49,2017,13000
2512535.176,2411758.055,2017,14000
2250470.19,2525308.582,2016,7400
2250457.166,2525259.409,2016,6700
2646599.109,2385289.999,,
2472552.019,2402508.468,2017,17000
2627208.441,2361918.584,,
2439541.699,2370232.509,,
2604320.748,2351685.449,,
2585436.536,2335018.683,,
2469320.313,2399663.792,,
2487753.049,2411084.604,2017,4800
2492664.941,2410445.681,2017,880
2487823.642,2410972.782,2017,4800
2510485.572,2411722.681,2017,9900
2514092.154,2411266.15,2017,12000
2509534.214,2401710.94,2017,9000
2512535.176,2411758.055,2017,14000
2509689.619,2412585.721,2017,12000
2506540.51,2418142.406,2017,10000
2512696.034,2420229.731,,
2528359.894,2411745.01,,
2518777.302,2410029.39,2020,38000
2519044.067,2409384.405,2017,1500
2647611.356,2386321.351,,
2490391.629,2419338.847,,
2490393.03,2419346.681,,
2628265.049,2367273.315,,
2559811.842,2327648.554,,
2489709.545,2430664.793,,
2489709.545,2430664.793,,
2234250.718,2558108.822,2016,1500
2515200.422,2373585.753,,
2739080.528,2395903.056,2017,2300
2523711.78,2405839.274,2020,13000
2493481.046,2408161.424,,
2496840.7,2408222.56,,
2733836.92,2397269.623,,
2478867.017,2594736.721,,
2492649.371,2407725.708,,
2496196.145,2423489.483,,
2496197.022,2423489.414,,
2438100.25,2529866.775,2015,9900
2514123.662,2377090.998,,
2489285.257,2409014.965,,
2185255.321,2525491.564,2016,220
2512718.276,2400985.149,2017,25000
2514291.624,2376731.148,,
2489319.532,2409010.089,,
2304512.645,2753021.487,,
2185258.001,2525492.667,2016,210
2452039.85,2359335.277,,
2646573.558,2385147.272,,
2647174.197,2386386.561,,
2682945.541,2379318.198,2018,930
2488541.956,2424482.572,,
2489218.616,2423817.738,,
2484298.225,2421354.973,2018,45000
2484245.352,2421343.793,2018,47000
2646748.919,2386124.433,,
2647701.648,2386308.009,,
2489208.462,2423792.599,,
2490437.532,2421037.065,,
2624495.246,2602716.329,,
2647174.197,2386386.561,,
2647701.648,2386308.009,,
2489779.606,2423151.54,,
2489758.423,2423137.065,,
2490398.096,2421025.732,,
2519499.705,2542487.704,2016,1100
2624495.246,2602716.329,,
2646748.919,2386124.433,,
2646573.558,2385147.272,,
2543271.341,2619116.534,,
2490073.884,2422527.006,,
2515198.945,2373555.811,,
2519031.57,2409642.528,2020,36000
2503476.381,2399691.808,2020,24000
2503475.524,2399691.947,2020,23000
2510955.275,2363067.878,,
2376232.778,2349217.279,,
2567775.68,2379186.198,,
2503260.313,2396248.599,,
2620389.712,2362083.353,,
2604645.523,2349821.312,,
2520107.855,2410034.039,,
2628796.402,2363464.924,,
2628794.291,2363463.201,,
2514031.075,2369034.335,2020,33000
2513456.198,2378576.252,,
2716110.307,2544930.584,,
2719548.218,2508670.867,,
2551663.46,2322131.444,,
2551708.726,2321771.35,,
2288062.495,2539149.858,2016,180
2596628.218,2402609.546,,
2815142.407,2442470.58,,
2596127.784,2330132.282,,
2751059.419,2402555.044,,
2596127.784,2330132.282,,
2814256.343,2431663.517,,
2494443.586,2423719.614,,
2495442.821,2430568.892,,
2487494.83,2419142.448,,
2436924.047,2378853.627,,
2288357.099,2643768.07,2016,160
2288353.479,2643767.966,2016,160
2505777.749,2414719.881,,
2201124.968,2568663.782,2016,1500
2301016.823,2489941.391,2016,390
2301016.996,2489940.304,2016,390
2505778.478,2414721.082,,
2513392.403,2367437.939,,
2201119.584,2568663.64,2016,1500
2267223.796,2674368.505,2016,210
2514005.672,2368964.399,2020,
2309430.603,2534816.955,2016,260
2228980.327,2702472.79,2016,60
2228988.813,2702460.776,2016,60
2488753.276,2418997.207,2018,40000
2468047.903,2363875.239,,
2395606.433,2350310.126,,
2518959.412,2409898.293,2020,15000
2488751.659,2418976.487,2020,55000
2334779.613,2313986.743,2017,860
2449758.159,2360059.219,,
2449758.159,2360059.219,,
2335906.481,2313037.956,2017,1200
2335906.481,2313037.956,2017,900
2395606.433,2350310.126,,
2468047.903,2363875.239,,
2334779.613,2313986.743,2017,1200
2452039.85,2359335.277,,
2513790.684,2378948.471,,
2516015.291,2381427.614,,
2515979.517,2381427.76,,
2498452.464,2417545.669,,
2470404.74,2400180.01,,
